,people_ID,Infect_Prob
76,6070,52.5056907669039
77,5959,63.359114581749324
78,18771,52.450914372545064
79,17765,53.233718738765056
80,18822,51.96501337976442
81,17735,64.44168066305699
82,17966,52.51917191202891
83,18861,51.47806761364134
84,18236,51.480433347122215
85,18750,65.24364373814902
86,17809,62.82907710660453
87,6049,51.25028157434045
88,18465,51.492942604218705
89,6201,51.639624043685316
90,18877,51.02160482783905
91,5087,51.94820536557215
92,17742,51.2617935470132
93,17941,62.266291650802515
94,18421,52.16837816553615
95,18489,50.462844814752
96,6299,64.10838513686711
97,18428,51.401144376128016
98,5563,63.51066313637797
99,18796,62.45753297071483
100,5849,51.612409171402284
101,5661,51.610387119470715
102,5893,51.9312263918832
103,5378,63.24689119011056
104,5622,52.24325336627193
105,5823,52.56723881014277
106,18521,50.915777001862224
107,5502,51.583083177332504
108,18785,50.824406564144006
109,17783,51.01229511073028
110,18424,62.61097885925416
111,18147,51.87869906133818
112,18881,63.064216804235414
113,18851,51.47402479697603
114,17686,51.495296042026055
115,5100,50.905585794870916
116,5213,50.184501512524115
117,18252,51.213156705572665
118,5576,52.00698504841387
119,18050,52.36305514572576
120,5875,50.89942602311461
121,6059,52.34777656678336
122,18599,52.155411675865786
123,5173,51.08735356150849
124,5461,52.807185386917176
125,5151,64.58042530985202
126,5266,53.55962876161087
127,5514,63.62121959233739
128,5224,51.999844917009575
129,18069,51.23783892079513
130,5587,51.886327510046165
131,17874,53.01135612630503
132,5536,52.63324870729041
133,5215,52.241426943374535
134,5400,62.770366512613165
135,17857,52.08398480996729
136,6043,62.848601367092066
137,18330,50.681718181435976
138,18333,51.805660095804996
139,17788,51.142204520595826
140,18332,64.47771146620036
141,17836,51.3390990389664
142,5247,52.32917482927377
143,5922,50.549960274655085
144,18641,63.415852744343034
145,5951,65.2066508588886
146,18807,50.70997805454253
147,18293,63.27612534805095
148,18775,52.413123259915
149,5601,52.74018018816197
150,5102,51.97080887514123
151,18464,51.358533218595284
152,17713,51.39657939745676
153,18557,52.077615214817115
154,18854,50.580086103807574
155,18401,50.387773659022436
156,18699,64.47927310500737
157,5706,63.53425869123106
158,5747,51.56467271101773
159,5496,51.86389163498753
160,18308,52.670596477766225
161,5345,63.38072756611035
162,18525,51.979281966999395
163,18258,62.29526430502828
164,6062,51.13822674344243
165,17921,51.08254142564259
166,5303,52.11471448018892
167,18592,51.61965466714032
168,5814,51.56957490038183
169,18805,50.94145127522737
170,5910,51.59274932596746
171,5201,51.991361591286754
172,5724,65.19707945797329
173,17693,51.265457973100624
174,5407,51.80147595558158
175,18617,51.559619171263265
176,18173,51.80501054488808
177,18875,51.81581362635009
178,5225,52.23980085007015
179,5858,51.43938144681783
180,5091,51.83248033596364
181,5254,51.66932791994917
182,18801,51.50876836865853
183,6009,51.784787245072344
184,18149,50.36521223156119
185,6105,52.66658831023224
186,5974,51.75472599870937
187,17967,63.01513717668701
188,5781,51.46772659913809
189,5834,51.834458604602005
190,17683,51.24972480601046
191,5338,51.911535985295444
192,18400,62.77319846773409
193,18633,51.60502636609509
194,6162,52.176795001328934
195,18598,50.940499392391615
196,5212,51.44713779687383
197,18731,52.24898009374364
198,18177,51.68540072349014
199,5232,63.89045421717988
200,5753,52.38364571285771
201,5118,50.3766759332927
202,18055,63.345698291974074
203,18151,63.62759819599328
204,5572,51.06047472032877
205,18502,54.03744587927768
206,18178,51.56109439421919
207,6276,52.63866856442991
208,5226,64.46340541745789
209,18411,50.882051285162404
210,6134,50.561563368579655
211,5177,51.84148582467563
212,18031,51.601098917046535
213,17853,51.61816250013419
214,6171,50.773702943622396
215,5725,63.75193140554552
216,6282,51.223999954730544
217,18762,51.448461780864136
218,17909,51.43508178082563
219,18357,50.75581547034672
220,5981,50.91536496216495
221,5862,52.01259015473059
222,18461,51.00716193754107
223,5275,51.91841294826935
224,6084,52.30227335570076
225,18403,51.230637330603145
226,17856,51.584307466641434
227,17723,50.425081192552575
228,6103,51.79523168687816
229,17897,50.7739175692398
230,6042,52.55744362381238
231,6219,63.90688671085239
232,5697,63.16467107105951
233,18636,62.9747822369887
234,5343,52.74722109095558
235,5994,51.694820665417005
236,5956,62.356028733252565
237,5666,52.10262731158744
238,18791,51.202252778373115
239,5686,51.31222230864122
240,6027,50.8819881856617
241,5751,51.385789532582386
242,18812,64.52940111476939
243,18688,52.09214713062456
244,18441,63.07654660881971
245,5508,50.23533852568197
246,5889,50.83805415432841
247,5843,52.004886515502946
248,5459,50.58719924000829
249,18141,50.13282715414641
250,18757,62.7770393702295
251,6313,51.46596367749692
252,6032,63.31920215878317
253,18475,51.156573712663196
254,17702,51.29531480876187
255,5815,51.05383459725824
256,18816,51.55834456477905
257,18589,50.85623108187652
258,17738,49.888758739194586
259,18553,51.1420057197471
260,5538,50.65039337091402
261,18472,50.308380014471325
262,5453,51.04076405477118
263,18026,50.91605278808355
264,18409,50.3159279344715
265,5444,51.14802459126463
266,17965,50.75048109960917
267,18541,51.08991569454285
268,5371,51.380822287569416
269,6051,52.46989883956004
270,18882,51.46377051674626
271,5108,51.74247960170588
272,6005,63.1286460981578
273,5380,52.090600501098585
274,6151,51.62861062264486
275,18195,51.326629420090036
276,17695,52.85143602328003
277,5101,50.8586618151425
278,5255,52.02029769262006
279,5579,51.515229047246876
280,18509,50.74982671069545
281,5257,51.131746851099464
282,6310,63.44874976334944
283,5431,51.00004823780766
284,17703,51.217295636951846
285,18316,51.777138378663025
286,5174,51.22935585941568
287,18337,51.76232880534695
288,18515,51.56565028023062
289,17993,62.11335689597672
290,6232,53.02848810995786
291,5339,52.001913170578916
292,5972,49.95395117064015
293,6097,50.64158395890876
294,5130,49.925481876066115
295,5934,50.80628186375655
296,17646,62.05275364023154
297,5803,50.608263179289395
298,18134,63.52590127573058
299,18301,51.30862690227555
300,18071,50.98085896272495
301,5973,50.771454222303845
302,17972,62.904406672905736
303,6212,63.088260477915696
304,17886,50.783206670482315
305,18584,49.92517061596677
306,18027,62.2416393998415
307,5093,50.93003748233135
308,5817,50.777864877275015
309,5519,51.561548980965625
310,18127,51.08406955339664
311,6144,49.769811509179604
312,5430,50.37400987038493
313,6179,51.069501018971806
314,5921,50.74030457843536
315,5788,50.441512596599004
316,17960,50.085447313071555
317,5682,51.94731975497692
318,5713,52.79042668432143
319,18735,51.59145052501722
320,18693,50.381564921975816
321,6256,53.62974284091356
322,18064,50.41074294861677
323,18302,50.82358701736296
324,5620,50.07031549263243
325,18010,50.49734397811762
326,18647,50.71351220033944
327,5749,50.71659595434316
328,18286,50.7366130858604
329,5381,50.610392470250524
330,6012,51.439542436044306
331,18043,50.4952259789053
332,18845,62.4254535524847
333,17736,50.94163400395342
334,17919,50.833907761800646
335,5297,51.52303307926976
336,17651,50.8597023173394
337,5109,50.677628090471515
338,5756,51.888930089229405
339,17628,51.719077077328336
340,6237,50.619778369816935
341,18407,50.76307074441304
342,5157,51.58729095094396
343,17902,51.5033993895657
344,18650,50.966719082106266
345,5589,51.60800699327791
346,6010,49.95895693870316
347,18792,50.26151948801283
348,17932,49.93454803687663
349,18568,50.366542671394214
350,17684,51.469863297012935
351,5573,50.81675461089124
352,17685,51.10084275280836
353,5948,63.2212422253059
354,5469,50.671673300901986
355,18736,62.99287365207248
356,17664,50.67835969364089
357,6319,64.09388271335604
358,5421,51.33693522968498
359,18648,51.5595303055138
360,18369,61.74578060270592
361,6065,50.55776248339349
362,18486,51.42203470328493
363,5259,50.90830167172268
364,18524,63.249722583140475
365,17774,50.869214889828825
366,5955,50.2438145279393
367,17701,50.90289755073965
368,6312,50.550932065440165
369,18094,50.05069240513755
370,17647,50.52831361983426
371,5515,62.4578762500612
372,18087,50.08726319295229
373,18278,51.128051484212
374,18868,50.67891537227596
375,18764,50.410254046019794
376,5478,51.1771665095297
377,6091,51.213010728143004
378,18358,50.92113540322953
379,18570,61.98437616969889
380,17994,50.517394877717095
381,17931,50.186396132032016
382,18476,51.660276471907736
383,6314,52.02071549104779
384,5727,62.274581164127326
385,5879,62.68801258740768
386,6240,51.24322663054849
387,17663,50.51959241340296
388,18457,62.640662301209346
389,18562,50.12647365576729
390,17908,62.77524296641327
391,18183,50.66717224769424
392,5203,51.09817460720046
393,18658,50.64427930856775
394,18745,50.46925735175015
395,17889,49.32484149331113
396,5185,62.19984149152669
397,6161,51.07217616290276
398,5833,50.088821021945606
399,5348,51.29383041602895
400,6261,51.09667369750983
401,5841,51.123583686628706
402,5503,50.878325643818286
403,5187,50.93851987221643
404,18789,51.480913930143615
405,5674,49.40641740308971
406,18768,50.812641470654725
407,18430,51.20700515181192
408,5931,50.76420446219346
409,18787,62.96561156094641
410,5284,50.43339857782222
411,18544,50.84166415081702
412,18726,50.69396114801964
413,17907,49.97158096094543
414,17850,51.76120372568987
415,18073,50.468064858614625
416,5631,50.837705020907045
417,6190,50.66911150129644
418,5482,50.37038281571729
419,18865,50.32846727060513
420,18700,51.280350178892945
421,6234,62.714097778620896
422,5689,51.5666343087263
423,18585,51.145820998601835
424,17674,51.456226140741975
425,17875,62.52253825831397
426,5997,50.3082380593934
427,5405,50.956982888640525
428,18201,61.19155736839853
429,18575,50.61221251660056
430,5196,50.87556189748024
431,17709,61.913252022902384
432,5687,51.5380085617856
433,6284,63.21880725689898
434,6140,50.50849129928112
435,18352,50.09051011818012
436,17718,50.58993065895241
437,6247,50.18134605286079
438,18578,51.659736536506834
439,18135,50.37339543117643
440,6052,63.52055934354623
441,5132,49.852239095787894
442,5846,49.635214787256565
443,5138,62.47631036579587
444,5149,50.92603528611995
445,6321,50.519012841323814
446,18115,48.86402608781564
447,5688,50.5603997655613
448,5748,51.71841642647878
449,17793,49.48784502745912
450,5855,52.986001646435156
451,6305,63.68815561770906
452,18085,49.87500783214656
453,5404,62.7078397366302
454,5870,51.21581374302063
455,18866,49.91638772328596
456,5957,50.13646871009196
457,18138,50.837783727863126
458,6246,50.720188126014826
459,18643,50.207389490173504
460,6210,62.012205860256444
461,17843,50.5761186721406
462,18260,50.51314284419562
463,5667,64.12691933694374
464,18661,49.919219849050194
465,18319,50.992564921262115
466,5762,50.82803055603735
467,17727,49.624671217785604
468,18853,50.119013897972984
469,6251,61.99349717953293
470,18710,49.939210419970834
471,18809,61.90522094385632
472,6067,50.55445801377622
473,6138,50.99101121605282
474,5374,49.5287850063241
475,18408,62.152860258152714
476,5331,50.458073818714986
477,5194,49.96919662564345
478,18692,62.604906523513264
479,18668,50.86038423346641
480,5296,50.03358236107917
481,5546,50.571662089108315
482,5442,50.30352024502667
483,5699,50.48212879396084
484,18255,60.89355078258189
485,5744,49.789243798566275
486,18169,62.234038180242564
487,18343,50.27775557889303
488,17626,49.875709911008954
489,17878,61.93730747416171
490,5474,50.25909847353161
491,18653,61.248932382262666
492,5137,50.44304351225735
493,5602,47.05278994217001
494,5907,46.87157019831922
495,5779,46.13101620802216
496,18180,45.558602867339395
497,18188,45.345391887623165
498,18207,61.959073379509576
499,5379,62.04758300650532
500,18106,48.27204191886154
501,5783,49.082040425301074
502,17890,48.23007891917848
503,5866,49.53563766110672
504,18012,50.08610041840028
505,17711,48.4631790079291
506,6133,48.50393126572867
507,6071,49.7192240676265
508,5857,49.35139897150335
509,18462,48.64476045415939
510,5116,59.68331479984572
511,6136,51.192519844986315
512,17704,60.99856430234037
513,5662,50.99244259852821
514,17690,50.85986414722878
515,6131,62.665562206284164
516,18288,50.358261374245686
517,18203,49.8559726113716
518,18110,61.568032759010734
519,17743,49.10658535368662
520,5207,51.036150336447534
521,5298,62.326979372275254
522,5328,51.56657522733464
523,18238,61.58854183764099
524,5426,60.04883801134095
525,6298,47.940340029652866
526,6106,49.66162918996524
527,5282,49.35956889710927
528,6178,62.75003515503391
529,18227,50.24684458499822
530,17631,51.02754998858127
531,5598,49.38782394366235
532,17820,48.73056766693375
533,18312,48.68054146647804
534,18716,49.12652811696181
535,18529,48.43868993987583
536,17925,49.089583407583746
537,18314,48.66534657150061
538,5859,50.0105983163834
539,6283,51.09727147867744
540,5562,50.17839586473351
541,5722,50.02600883134043
542,18059,49.52265576107556
543,5770,50.24383504435805
544,18181,61.68923033963232
545,17649,49.616370891193355
546,5828,48.93779501583133
547,5778,48.2059699793987
548,17772,51.714274036538015
549,18732,49.63073695271784
550,6073,49.59804253813273
551,18687,50.21861244344551
552,5395,51.32786780901604
553,6058,50.50323339086125
554,18579,51.72765785430414
555,18846,50.8997706559667
556,5265,49.25262057159491
557,17862,51.549045857255734
558,5237,63.00189545664692
559,17976,49.309394027800046
560,18267,61.43563120875689
561,6048,51.23710146426602
562,18237,50.81406190735174
563,18077,51.04128700797532
564,18299,51.23109522098151
565,5166,50.93595309877774
566,5824,51.242233735775095
567,5216,50.42101746012727
568,18788,50.95085736494261
569,6231,50.5064203289649
570,5178,51.20874833810977
571,18208,50.8051516583579
572,18376,50.25244771552657
573,5350,63.01823012472541
574,5903,51.337435007846466
575,18061,50.834294189253434
576,18821,49.40727458517543
577,18374,51.34644289593188
578,5392,50.78414677353519
579,17958,50.39366671861509
580,6315,51.97317989738979
581,5349,51.71842741263821
582,5227,49.995410055418084
583,5280,63.33290723633682
584,6303,61.71404000606769
585,6023,51.36173979962272
586,5581,50.56826142945298
587,18202,62.05520604741052
588,5970,50.903373246298884
589,18504,49.839166295294575
590,18047,51.159194713705645
591,5532,61.90999054563642
592,18588,50.77809786752329
593,6098,50.79199955666379
594,6189,50.354785831309904
595,17632,48.3793397129937
596,5359,50.822584004007844
597,18500,50.58441023676192
598,6293,50.79733506119985
599,5205,62.642287343255816
600,17915,50.07617512594253
601,17987,51.02720128168255
602,5517,50.71224591230086
603,5501,63.28242067768083
604,5764,51.24463036115945
605,18211,62.27964142267381
606,18487,63.06128868153144
607,17863,49.70960366336287
608,5191,50.29927448487963
609,6111,51.001326624325436
610,5769,51.94387852469002
611,18605,61.45702546860128
612,18038,50.01686748914289
613,5930,50.16633081366732
614,18072,49.47180315323031
615,6102,63.10900453869837
616,18020,49.88625118064201
617,17665,50.10868160811863
618,17668,51.86771512141847
619,18705,50.32446661328683
620,17968,62.29310663437141
621,18212,49.95231435276442
622,5968,50.93852566412508
623,17938,51.13661178225773
624,6277,50.88793879164572
625,18536,50.78646423343437
626,18613,63.56815994375937
627,5766,51.6175213884118
628,18474,50.416318847493244
629,18297,62.076718804036084
630,18753,50.22018951176079
631,18701,62.06442876454369
632,5835,50.000731610451915
633,18142,49.55330025695808
634,18838,50.69980311222668
635,17719,62.052027245498984
636,5890,50.778596785801895
637,5560,60.880406843959264
638,17658,50.752930427266435
639,18582,51.02821154236348
640,18300,51.06845749765512
641,18679,61.97820268668872
642,18365,50.61466209925008
643,18901,62.52821979036142
644,18414,50.04926241109043
645,18889,48.7797236562404
646,18257,49.402562740373604
647,18884,49.455800247718145
648,18873,50.63774700568217
649,5369,50.60170275689268
650,18698,50.06475899288175
651,5746,63.08790874941368
652,17844,61.94396763516973
653,18893,49.9859575847146
654,17867,50.35606176761431
655,17899,50.2945750720702
656,18546,50.39211249080207
657,18325,49.90070024341123
658,6220,51.25099282382996
659,18625,48.76165122114412
660,18053,51.03365815104178
661,5607,62.25769301855165
662,5989,49.96169729729298
663,17712,50.15557887149853
664,18799,50.60244308542238
665,5483,50.47987888903758
666,6157,51.037220392561636
667,5715,51.461530503572945
668,17814,60.994532160667404
669,17754,49.526676456061814
670,5375,51.095162075387705
671,17627,62.71128936886454
672,17654,61.94976614805738
673,5923,50.45841178443646
674,18348,50.06335253716065
675,18657,49.311203325771196
676,5262,50.94163494227165
677,18491,50.58306353041377
678,5851,62.88889094539182
679,17956,48.0439482241922
680,6270,49.95335081504941
681,5932,51.445641902278126
682,18323,50.13564397246445
683,5290,61.31590217684056
684,5434,50.95760666439602
685,17782,50.264017368598154
686,5836,50.41068728865575
687,5729,49.84314344830198
688,17780,49.5489983173948
689,17757,49.57740857434642
690,5197,49.83107871352592
691,18498,50.215180766659664
692,18832,61.359179574086
693,18023,48.761537618522446
694,5435,50.729737195273216
695,18852,49.223065615972025
696,18254,49.95813170525493
697,18024,48.7289347692351
698,6194,49.25683561619242
699,18007,63.04135072953643
700,5473,62.85956170742048
701,5550,49.92375091234463
702,18451,63.071428214244406
703,6081,50.65605562355786
704,5506,49.394869734037826
705,18098,50.63622798012541
706,17952,49.84781560204111
707,5844,50.027312974529764
708,5692,49.76425169014716
709,5499,49.502937545178156
710,5145,50.06714589625575
711,18499,49.33069080218387
712,5084,49.7338019060062
713,6169,60.78630949075149
714,18758,49.663812646559066
715,18419,48.81113679078713
716,5838,50.24848333204139
717,5847,51.20626825227224
718,18869,50.692139618453105
719,5346,49.75751714389952
720,18885,50.313639004969836
721,5183,50.12128790770054
722,5818,50.054355090034946
723,5648,51.697883801071356
724,18390,62.15000974132852
725,18537,50.70352899655901
726,17954,49.49407243951099
727,17786,50.122027698420396
728,17636,51.14051474233091
729,17660,50.444533832038424
730,18221,50.39663128694923
731,5869,49.956364834822985
732,5656,50.64451972972077
733,5684,49.75863128005068
734,5141,50.64729654546219
735,6168,50.216196757198716
736,18908,49.610182301240755
737,5531,49.51786582113949
738,5680,61.75079846170017
739,5960,50.22819059968359
740,18065,49.68244255595765
741,18429,50.25417493081484
742,18793,49.887564135231585
743,5457,50.676947344832094
744,18356,49.58802158375407
745,17766,60.23475706418063
746,6066,49.99409504178072
747,18841,61.45148644026136
748,5549,62.00191238221582
749,5398,49.6813065381852
750,17904,49.56860880588223
751,18322,62.60603459494568
752,5119,50.2245195434883
753,5705,61.40693911041551
754,5977,51.11743640888149
755,18125,49.66658567824727
756,18080,50.4486288474859
757,5946,51.026882221779175
758,18677,50.154450242693585
759,6046,61.93541954959802
760,18317,49.397598260136554
761,5892,50.57283612727201
762,5300,50.10660424132328
763,5291,49.667248986546596
764,5819,50.55412017803849
765,18444,50.723443363382785
766,5294,61.92939390319863
767,6055,48.76313463492088
768,6064,49.40916767864076
769,18667,50.68519097056229
770,5541,50.66665053591478
771,5991,51.88578918728321
772,6244,61.171717658984164
773,5837,62.84445235486564
774,5827,50.474360801020374
775,18697,49.77123644693627
776,18146,61.146206375858974
777,5920,50.87006932432146
778,18111,49.693642195270826
779,17933,62.38721765530711
780,18607,50.621568656071325
781,18248,49.71029280415887
782,5831,49.44059418626975
783,5184,50.22040651797123
784,17934,49.28354316408058
785,17746,49.11658351476285
786,6202,50.424985804212284
787,5199,50.07776408941227
788,5884,49.92541004267429
789,17728,48.918452715209376
790,5657,50.32654575249853
791,5144,49.887285246198665
792,6217,60.90298663804967
793,17677,48.963543583010505
794,6026,49.4889592578089
795,6233,50.420449758241176
796,5446,61.636352343522645
797,5962,50.80258039994669
798,18423,49.01685948709276
799,17715,60.913481067852906
800,17841,49.964365959341826
801,5800,50.31641842893747
802,6187,50.616218385132136
803,5361,62.71544285438385
804,5384,61.71346407997228
805,18797,50.64083469789154
806,18287,50.89608577461083
807,5558,48.88163795087937
808,18790,49.80131442626519
809,5771,49.919061817112365
810,5209,61.94385725093774
811,6243,49.34137615744655
812,18747,49.95470497851134
813,18587,60.86781142384534
814,5086,49.48208014981971
815,5443,49.26845843051404
816,5148,50.02732307923499
817,18649,48.53649909433107
818,6278,49.22795766004689
819,18204,48.41285160803468
820,5422,62.080217564872584
821,5467,49.360327716366825
822,17923,61.70497580753269
823,18320,61.507212556716
824,5094,49.92190369771649
825,6088,49.90795039943136
826,5429,49.68631855314544
827,5529,50.584952184611865
828,18218,48.325560912315204
829,5679,48.87281625755359
830,17913,49.43593222350262
831,18576,50.762238399545915
832,18724,50.26822592211003
833,6238,49.807974038593855
834,18637,50.799904462629385
835,18748,49.569258166306454
836,5252,61.6479233039876
837,18075,49.45447724816085
838,18222,48.67980381288738
839,5273,49.47268515382075
840,5886,49.83228467069773
841,6033,49.80575291047965
842,18291,48.06205607998689
843,5616,61.272206660208525
844,18166,48.66162702866445
845,17692,50.1781540241938
846,5219,49.07495712058579
847,5988,49.92401076752876
848,5504,49.88978760508803
849,18129,49.49414899061143
850,18440,60.68414630715395
851,18488,50.65524288184474
852,18131,50.20211648677684
853,18849,49.4412601700105
854,18162,50.030380026833356
855,18829,61.656563557720546
856,5156,50.54145849980122
857,18013,49.607762302877646
858,18804,47.38975797884013
859,17708,48.50171270993672
860,17795,49.182272226694636
861,5811,49.71833319505548
862,17936,49.44112348154159
863,5221,49.482202466689415
864,5845,49.48460764569537
865,18490,50.498159575255684
866,5126,50.46811614179287
867,18367,49.24874239884941
868,5767,61.395980105035036
869,5438,49.25437037367554
870,18746,48.74722498519972
871,18883,49.990953106053595
872,17822,49.69430389345027
873,5535,48.707801192495566
874,5447,48.91455529961075
875,5804,50.225778464680474
876,18729,49.27973812296113
877,18032,60.82732993334565
878,5570,49.65082961646292
879,18837,48.722724238198296
880,18690,50.181919331287304
881,5245,48.55938850061941
882,6123,50.89814357356868
883,17916,49.108201030905455
884,18859,48.65738858744951
885,18232,49.88048451997878
886,5954,49.88484179388241
887,5308,49.76439728847984
888,18458,49.28632818067571
889,5813,49.16179426558676
890,5914,48.997802825375395
891,18561,48.92071953353013
892,18114,61.529902332655695
893,5590,49.691057249761236
894,17848,48.71364743347198
895,5309,50.781868146662745
896,5110,61.97380212432803
897,6192,50.15533621047199
898,5079,49.10423888163377
899,5640,50.39692493935869
900,18067,49.17606335599652
901,5695,49.36814619922441
902,18620,49.01411986458483
903,18215,60.59469879473904
904,5626,50.1767362789824
905,17720,47.170787086531234
906,18548,50.109553053503404
907,6280,60.51238852691915
908,18449,49.52349163633869
909,18450,48.71389030353617
910,18005,48.557848400094144
911,18831,48.250031217283585
912,18683,48.77430394956519
913,17764,49.38472398622053
914,5439,48.71575338963157
915,6322,47.740546793846676
916,18280,47.39621013592344
917,6172,50.76509529895168
918,18466,60.8194794747469
919,18359,49.10832721769726
920,18002,48.82416336462975
921,18334,61.38200424026552
922,6110,49.50225948086113
923,5486,50.95387965771374
924,5251,60.54255476654323
925,5919,49.18540877188424
926,6215,49.31371907358628
927,5812,61.779401774120004
928,18156,49.690113298292076
929,17650,49.68798737385963
930,18415,49.31745144563542
931,18160,49.051434890233
932,5928,49.74634278748503
933,6056,61.50799010458665
934,18025,48.94407696575237
935,6054,50.04420867622429
936,17681,48.53907599328857
937,17776,49.19304785221021
938,18133,49.357413394687676
939,18708,48.91514386754087
940,5394,49.03329152453419
941,6119,49.7610406117698
942,5270,49.420947276870955
943,17959,49.17072606545648
944,5406,48.842713362772024
945,5950,47.787486845035644
946,18168,60.74645197863565
947,18029,47.36181338778237
948,6239,49.55664447781326
949,18467,60.792574467211296
950,17964,50.23701535010743
951,18656,49.46085598651179
952,18552,47.843996003586945
953,18079,49.44861691938458
954,18678,61.01562807067337
955,6039,48.6289289917019
956,18185,48.03248630026141
957,6203,49.039789610080426
958,5360,49.818779783050275
959,18909,49.74073408163885
960,18196,61.228388028205956
961,18632,49.78396638533744
962,18512,48.22722826345437
963,18034,62.819379298296774
964,5268,49.31788687018034
965,6223,49.56795703058597
966,18631,49.31301887968483
967,5373,49.11728352856017
968,18696,49.86311133017581
969,5789,49.705188494723856
970,18900,49.76514586894239
971,5681,50.05287676200686
972,18283,49.066594649997505
973,18847,61.46918493094363
974,5159,49.71592468433814
975,5551,61.77141547135041
976,18074,49.62667542259203
977,17784,48.58374363740876
978,5335,49.555083752140646
979,18903,49.01660598168025
980,18062,47.65377137350622
981,18630,48.9824084235202
982,5599,48.80504874605318
983,17999,49.609601052976444
984,5701,49.072587581662205
985,18827,49.54601562485469
986,17970,60.909247123791445
987,5419,48.95979829710078
988,18581,48.463101973799
989,17861,63.02938592204366
990,5393,50.57766910938314
991,17806,60.94736122007701
992,6129,49.58503304196831
993,5161,61.72671462574539
994,17804,49.00034321111136
995,5780,49.4570051435012
996,5479,49.35986150841459
997,18086,48.437061834853594
998,6248,49.20996901875412
999,17798,47.91000964503968
1000,18157,48.84856896990211
1001,18272,48.11587535080877
1002,18022,50.33671226774636
1003,18770,48.75831647433102
1004,5230,49.74620272832182
1005,5565,61.82397654124732
1006,18539,60.83847999318835
1007,18167,48.75671372669137
1008,5615,48.766268813635435
1009,18307,49.51169386002525
1010,5397,48.78253658460705
1011,18102,47.76913597391609
1012,18324,50.15396287332124
1013,18099,60.84789907829497
1014,18015,49.0017843929045
1015,5481,48.52036837872531
1016,18418,50.269941100136904
1017,17831,48.07184433156027
1018,6115,50.66348051418336
1019,17982,48.87023039639963
1020,18014,49.03398071474195
1021,18779,48.178432911276786
1022,18820,48.777234560932555
1023,18558,50.558146273413875
1024,18017,47.649719825154186
1025,17837,48.61485548962921
1026,5976,50.898445924235794
1027,18306,48.73878138983911
1028,6272,48.451128022352975
1029,18331,60.45059736290636
1030,5561,48.330503725230244
1031,17669,48.832184727842645
1032,18855,49.833956571009494
1033,5528,50.1694719079814
1034,18321,48.75165481162353
1035,18172,48.71741216868036
1036,18614,49.123742031511135
1037,17748,48.14538116225971
1038,17800,60.62830896639351
1039,5945,49.49612055104102
1040,18514,49.99918422018761
1041,5644,49.041843622601185
1042,5982,50.4294355501738
1043,5288,62.09099380510952
1044,6265,49.800869619777565
1045,5840,49.8276760384965
1046,17851,60.865613079972775
1047,18246,47.59619034251099
1048,6250,49.199583806604714
1049,5214,49.70117019168233
1050,18777,48.73043194086365
1051,6001,48.57995664272415
1052,5782,48.42687407847936
1053,5484,49.53164945315884
1054,5760,48.71071623847261
1055,6218,49.50908642858964
1056,5953,50.08244209784704
1057,18577,49.44410204776827
1058,6264,50.671278738966606
1059,17770,49.1800522536192
1060,18634,47.75905669181522
1061,5938,49.633620307381996
1062,6214,49.054363176771076
1063,5324,49.24205783027806
1064,18108,48.29389664406953
1065,18469,49.114827732832026
1066,18672,49.82896178332001
1067,18480,60.650116659594914
1068,18531,49.95310236010809
1069,6180,61.37990172319647
